Solution: A= 9.150, B=-2.632, ,c1=0.06, c2=-0.34 ,Crash=20.40 days/2017-12-10 09:16:25, m=0.84  ,w=11.28. Cost=1.72259
Solution: A= 9.190, B=-2.607, ,c1=0.03, c2=-0.36 ,Crash=28.93 days/2017-12-15 22:04:47, m=0.83  ,w=11.88. Cost=1.32961
Solution: A= 9.308, B=-2.726, ,c1=0.18, c2=-0.22 ,Crash=57.46 days/2018-01-03 10:46:03, m=0.90  ,w=13.00. Cost=1.88513
Solution: A= 9.145, B=-2.630, ,c1=0.07, c2=-0.34 ,Crash=24.19 days/2017-12-12 04:11:59, m=0.86  ,w=11.43. Cost=1.71360
Solution: A= 9.172, B=-2.612, ,c1=0.04, c2=-0.37 ,Crash=22.48 days/2017-12-11 11:03:59, m=0.82  ,w=11.46. Cost=1.46141
Solution: A= 8.901, B=-2.485, ,c1=-0.12, c2=-0.40 ,Crash=3.75 days/2017-11-14 17:43:18, m=0.85  ,w=9.68. Cost=1.79844
Solution: A= 9.179, B=-2.613, ,c1=0.03, c2=-0.37 ,Crash=21.16 days/2017-12-11 03:27:11, m=0.81  ,w=11.45. Cost=1.47375
Solution: A= 9.160, B=-2.592, ,c1=0.05, c2=-0.37 ,Crash=32.82 days/2017-12-16 19:17:08, m=0.86  ,w=11.94. Cost=1.42679
Solution: A= 9.235, B=-2.648, ,c1=0.09, c2=-0.34 ,Crash=41.97 days/2017-12-20 22:50:37, m=0.84  ,w=12.18. Cost=1.41841
Solution: A= 9.221, B=-2.687, ,c1=0.12, c2=-0.28 ,Crash=45.82 days/2017-12-24 19:18:37, m=0.90  ,w=12.40. Cost=1.82157
Solution: A= 8.895, B=-2.504, ,c1=-0.05, c2=-0.42 ,Crash=5.65 days/2017-11-14 15:15:16, m=0.86  ,w=9.53. Cost=1.63363
Solution: A= 9.155, B=-2.655, ,c1=0.07, c2=-0.32 ,Crash=17.55 days/2017-12-10 12:45:42, m=0.85  ,w=11.25. Cost=1.89044
Solution: A= 9.156, B=-2.641, ,c1=0.07, c2=-0.34 ,Crash=18.15 days/2017-12-10 03:18:35, m=0.84  ,w=11.24. Cost=1.76867
Solution: A= 9.155, B=-2.596, ,c1=0.06, c2=-0.37 ,Crash=32.24 days/2017-12-16 05:22:15, m=0.86  ,w=11.86. Cost=1.41120
Solution: A= 9.187, B=-2.616, ,c1=0.07, c2=-0.36 ,Crash=36.49 days/2017-12-18 11:18:46, m=0.86  ,w=12.01. Cost=1.39184
Solution: A= 9.237, B=-2.708, ,c1=0.12, c2=-0.26 ,Crash=43.20 days/2017-12-26 04:21:04, m=0.90  ,w=12.52. Cost=1.97482
Solution: A= 9.177, B=-2.613, ,c1=0.03, c2=-0.37 ,Crash=21.03 days/2017-12-11 00:24:28, m=0.82  ,w=11.43. Cost=1.47021
Solution: A= 9.187, B=-2.615, ,c1=0.03, c2=-0.37 ,Crash=20.21 days/2017-12-11 04:43:52, m=0.81  ,w=11.46. Cost=1.48113
Solution: A= 8.907, B=-2.487, ,c1=-0.12, c2=-0.39 ,Crash=4.98 days/2017-11-14 23:15:52, m=0.85  ,w=9.69. Cost=1.79749
Solution: A= 9.149, B=-2.631, ,c1=0.06, c2=-0.34 ,Crash=20.35 days/2017-12-10 07:58:08, m=0.84  ,w=11.27. Cost=1.72259
Solution: A= 9.197, B=-2.607, ,c1=0.03, c2=-0.36 ,Crash=29.34 days/2017-12-16 07:54:16, m=0.83  ,w=11.94. Cost=1.32631
Solution: A= 8.877, B=-2.545, ,c1=-0.06, c2=-0.36 ,Crash=5.48 days/2017-11-14 11:05:43, m=0.90  ,w=9.53. Cost=2.19497
Solution: A= 9.158, B=-2.600, ,c1=0.06, c2=-0.36 ,Crash=30.53 days/2017-12-16 12:28:12, m=0.87  ,w=11.87. Cost=1.42104
Solution: A= 9.147, B=-2.618, ,c1=0.08, c2=-0.36 ,Crash=21.08 days/2017-12-10 01:27:23, m=0.84  ,w=11.21. Cost=1.40331
Solution: A= 9.219, B=-2.639, ,c1=0.10, c2=-0.34 ,Crash=42.75 days/2017-12-20 17:39:10, m=0.85  ,w=12.14. Cost=1.35835
Solution: A= 9.270, B=-2.651, ,c1=0.07, c2=-0.34 ,Crash=43.71 days/2017-12-22 16:40:26, m=0.82  ,w=12.40. Cost=1.26070
Solution: A= 9.228, B=-2.634, ,c1=0.08, c2=-0.35 ,Crash=39.76 days/2017-12-20 17:46:37, m=0.84  ,w=12.21. Cost=1.39474
Solution: A= 9.215, B=-2.680, ,c1=0.12, c2=-0.29 ,Crash=45.32 days/2017-12-24 07:25:54, m=0.90  ,w=12.36. Cost=1.78601
Solution: A= 9.196, B=-2.629, ,c1=0.05, c2=-0.36 ,Crash=17.25 days/2017-12-11 05:42:03, m=0.80  ,w=11.42. Cost=1.46859
Solution: A= 9.166, B=-2.622, ,c1=0.10, c2=-0.35 ,Crash=34.66 days/2017-12-16 15:23:03, m=0.87  ,w=11.76. Cost=1.34255
Solution: A= 9.183, B=-2.681, ,c1=0.10, c2=-0.29 ,Crash=33.38 days/2017-12-20 08:44:40, m=0.90  ,w=12.06. Cost=1.97710
Solution: A= 9.175, B=-2.658, ,c1=0.07, c2=-0.33 ,Crash=16.00 days/2017-12-10 23:35:02, m=0.83  ,w=11.29. Cost=1.82113
Solution: A= 9.216, B=-2.647, ,c1=0.11, c2=-0.34 ,Crash=39.29 days/2017-12-19 06:39:06, m=0.85  ,w=11.97. Cost=1.31817
Solution: A= 9.118, B=-2.666, ,c1=0.06, c2=-0.31 ,Crash=21.99 days/2017-12-11 23:27:56, m=0.90  ,w=11.43. Cost=2.02073
Solution: A= 9.206, B=-2.646, ,c1=0.10, c2=-0.33 ,Crash=39.42 days/2017-12-20 09:43:59, m=0.87  ,w=12.10. Cost=1.53466
Solution: A= 9.170, B=-2.612, ,c1=0.04, c2=-0.37 ,Crash=22.38 days/2017-12-11 08:50:42, m=0.82  ,w=11.44. Cost=1.45955
Solution: A= 9.184, B=-2.588, ,c1=0.02, c2=-0.36 ,Crash=33.80 days/2017-12-17 18:44:23, m=0.84  ,w=12.11. Cost=1.28909
Solution: A= 9.153, B=-2.639, ,c1=0.07, c2=-0.34 ,Crash=19.25 days/2017-12-10 05:33:57, m=0.84  ,w=11.25. Cost=1.76734
Solution: A= 9.308, B=-2.728, ,c1=0.17, c2=-0.22 ,Crash=47.54 days/2018-01-03 12:36:49, m=0.90  ,w=13.00. Cost=2.00048
Solution: A= 9.147, B=-2.687, ,c1=0.06, c2=-0.30 ,Crash=17.58 days/2017-12-12 13:37:32, m=0.88  ,w=11.47. Cost=2.05453
Solution: A= 9.164, B=-2.667, ,c1=0.08, c2=-0.32 ,Crash=16.18 days/2017-12-11 03:57:06, m=0.85  ,w=11.29. Cost=1.93420
Solution: A= 9.125, B=-2.682, ,c1=0.05, c2=-0.30 ,Crash=20.03 days/2017-12-12 00:23:47, m=0.90  ,w=11.45. Cost=2.08069
Solution: A= 8.891, B=-2.462, ,c1=-0.14, c2=-0.40 ,Crash=4.24 days/2017-11-13 05:27:26, m=0.84  ,w=9.61. Cost=1.74668
Solution: A= 9.197, B=-2.594, ,c1=0.02, c2=-0.35 ,Crash=32.19 days/2017-12-18 04:07:45, m=0.84  ,w=12.14. Cost=1.29555
Solution: A= 9.139, B=-2.603, ,c1=0.07, c2=-0.35 ,Crash=30.71 days/2017-12-15 16:36:50, m=0.88  ,w=11.77. Cost=1.53821
Solution: A= 9.193, B=-2.627, ,c1=0.05, c2=-0.37 ,Crash=18.14 days/2017-12-11 03:03:41, m=0.81  ,w=11.41. Cost=1.46794
Solution: A= 9.156, B=-2.598, ,c1=0.06, c2=-0.37 ,Crash=33.27 days/2017-12-16 06:10:22, m=0.86  ,w=11.85. Cost=1.41220
Solution: A= 8.842, B=-2.539, ,c1=-0.05, c2=-0.36 ,Crash=2.53 days/2017-11-10 12:16:45, m=0.90  ,w=9.22. Cost=2.27932
Solution: A= 9.215, B=-2.646, ,c1=0.11, c2=-0.34 ,Crash=39.29 days/2017-12-19 06:33:35, m=0.85  ,w=11.97. Cost=1.31817
Solution: A= 9.193, B=-2.618, ,c1=0.03, c2=-0.36 ,Crash=19.04 days/2017-12-11 00:31:41, m=0.80  ,w=11.42. Cost=1.35456
Solution: A= 9.212, B=-2.632, ,c1=0.03, c2=-0.37 ,Crash=16.97 days/2017-12-11 23:01:13, m=0.80  ,w=11.52. Cost=1.48747
Solution: A= 9.177, B=-2.631, ,c1=0.07, c2=-0.36 ,Crash=17.23 days/2017-12-10 05:04:25, m=0.82  ,w=11.24. Cost=1.40427
Solution: A= 9.167, B=-2.612, ,c1=0.06, c2=-0.36 ,Crash=27.34 days/2017-12-14 07:42:36, m=0.85  ,w=11.65. Cost=1.35919
Solution: A= 9.155, B=-2.616, ,c1=0.07, c2=-0.36 ,Crash=21.34 days/2017-12-10 07:54:40, m=0.83  ,w=11.27. Cost=1.38939
Solution: A= 9.222, B=-2.647, ,c1=0.10, c2=-0.34 ,Crash=40.52 days/2017-12-19 12:08:40, m=0.84  ,w=12.01. Cost=1.31543
Solution: A= 9.301, B=-2.738, ,c1=0.15, c2=-0.24 ,Crash=51.73 days/2018-01-01 17:08:51, m=0.90  ,w=13.00. Cost=1.91154
Solution: A= 9.167, B=-2.625, ,c1=0.07, c2=-0.36 ,Crash=17.99 days/2017-12-09 23:27:40, m=0.82  ,w=11.23. Cost=1.39765
Solution: A= 9.148, B=-2.598, ,c1=0.07, c2=-0.36 ,Crash=31.57 days/2017-12-15 13:17:48, m=0.87  ,w=11.77. Cost=1.39837
Solution: A= 8.907, B=-2.468, ,c1=-0.15, c2=-0.40 ,Crash=4.69 days/2017-11-14 16:19:13, m=0.84  ,w=9.74. Cost=1.73099
Solution: A= 9.200, B=-2.627, ,c1=0.04, c2=-0.37 ,Crash=17.44 days/2017-12-11 10:10:01, m=0.80  ,w=11.45. Cost=1.47654
Solution: A= 9.307, B=-2.730, ,c1=0.17, c2=-0.22 ,Crash=48.34 days/2018-01-03 07:42:12, m=0.90  ,w=13.00. Cost=2.01283
Solution: A= 9.128, B=-2.655, ,c1=0.07, c2=-0.32 ,Crash=19.40 days/2017-12-10 09:21:08, m=0.87  ,w=11.25. Cost=1.97041
Solution: A= 9.235, B=-2.641, ,c1=0.09, c2=-0.34 ,Crash=44.13 days/2017-12-22 02:43:00, m=0.85  ,w=12.29. Cost=1.39572
Solution: A= 9.197, B=-2.615, ,c1=0.07, c2=-0.36 ,Crash=37.32 days/2017-12-19 07:13:42, m=0.85  ,w=12.12. Cost=1.40537
Solution: A= 9.272, B=-2.652, ,c1=0.07, c2=-0.34 ,Crash=43.72 days/2017-12-22 16:53:10, m=0.82  ,w=12.40. Cost=1.26068
Solution: A= 9.168, B=-2.617, ,c1=0.05, c2=-0.37 ,Crash=20.55 days/2017-12-10 12:49:30, m=0.82  ,w=11.33. Cost=1.44597
Solution: A= 9.192, B=-2.608, ,c1=0.04, c2=-0.36 ,Crash=29.11 days/2017-12-16 02:19:20, m=0.83  ,w=11.89. Cost=1.32959
Solution: A= 9.227, B=-2.640, ,c1=0.10, c2=-0.34 ,Crash=45.72 days/2017-12-22 16:57:49, m=0.86  ,w=12.32. Cost=1.41167
Solution: A= 9.185, B=-2.621, ,c1=0.04, c2=-0.37 ,Crash=18.88 days/2017-12-10 20:44:06, m=0.81  ,w=11.39. Cost=1.46653
Solution: A= 9.177, B=-2.619, ,c1=0.05, c2=-0.37 ,Crash=19.56 days/2017-12-10 13:12:07, m=0.81  ,w=11.35. Cost=1.45773
Solution: A= 9.159, B=-2.624, ,c1=0.08, c2=-0.36 ,Crash=18.65 days/2017-12-09 15:11:03, m=0.83  ,w=11.18. Cost=1.41042
Solution: A= 9.299, B=-2.731, ,c1=0.16, c2=-0.24 ,Crash=53.77 days/2018-01-01 18:07:32, m=0.90  ,w=13.00. Cost=1.88490
Solution: A= 9.248, B=-2.648, ,c1=0.08, c2=-0.35 ,Crash=41.43 days/2017-12-21 09:54:08, m=0.83  ,w=12.25. Cost=1.38910
Solution: A= 9.205, B=-2.634, ,c1=0.05, c2=-0.36 ,Crash=16.59 days/2017-12-11 13:47:59, m=0.80  ,w=11.44. Cost=1.47023
Solution: A= 9.157, B=-2.604, ,c1=0.07, c2=-0.36 ,Crash=30.05 days/2017-12-16 00:47:22, m=0.86  ,w=11.80. Cost=1.40640
Solution: A= 9.155, B=-2.596, ,c1=0.06, c2=-0.37 ,Crash=33.60 days/2017-12-16 14:09:10, m=0.87  ,w=11.90. Cost=1.41109
Solution: A= 9.186, B=-2.637, ,c1=0.06, c2=-0.35 ,Crash=16.97 days/2017-12-10 23:01:50, m=0.81  ,w=11.35. Cost=1.59425
Solution: A= 9.151, B=-2.659, ,c1=0.07, c2=-0.32 ,Crash=17.60 days/2017-12-10 14:01:58, m=0.85  ,w=11.25. Cost=1.92927
Solution: A= 9.199, B=-2.616, ,c1=0.07, c2=-0.36 ,Crash=37.48 days/2017-12-19 11:15:04, m=0.85  ,w=12.13. Cost=1.40537
Solution: A= 9.198, B=-2.628, ,c1=0.04, c2=-0.37 ,Crash=17.33 days/2017-12-11 07:28:25, m=0.80  ,w=11.43. Cost=1.47124
Solution: A= 9.271, B=-2.687, ,c1=0.17, c2=-0.25 ,Crash=43.75 days/2017-12-31 17:44:01, m=0.90  ,w=12.86. Cost=1.83242
Solution: A= 9.371, B=-2.719, ,c1=0.22, c2=-0.23 ,Crash=43.03 days/2018-01-05 00:20:58, m=0.85  ,w=13.00. Cost=1.66340
Solution: A= 9.207, B=-2.637, ,c1=0.10, c2=-0.34 ,Crash=38.37 days/2017-12-19 08:29:26, m=0.85  ,w=12.01. Cost=1.31706
Solution: A= 9.298, B=-2.705, ,c1=0.18, c2=-0.23 ,Crash=57.35 days/2018-01-03 08:10:18, m=0.90  ,w=13.00. Cost=1.79984
Solution: A= 9.333, B=-2.741, ,c1=0.20, c2=-0.19 ,Crash=43.68 days/2018-01-05 15:55:47, m=0.90  ,w=13.00. Cost=2.04924
Solution: A= 9.165, B=-2.627, ,c1=0.08, c2=-0.36 ,Crash=17.82 days/2017-12-09 19:19:59, m=0.82  ,w=11.19. Cost=1.41149
Solution: A= 9.243, B=-2.648, ,c1=0.09, c2=-0.35 ,Crash=41.37 days/2017-12-21 08:28:32, m=0.84  ,w=12.23. Cost=1.38304
Solution: A= 9.127, B=-2.667, ,c1=0.06, c2=-0.31 ,Crash=19.21 days/2017-12-11 04:36:23, m=0.89  ,w=11.34. Cost=2.01851
Solution: A= 9.177, B=-2.589, ,c1=0.03, c2=-0.36 ,Crash=32.30 days/2017-12-17 06:48:12, m=0.85  ,w=12.04. Cost=1.29493
Solution: A= 9.300, B=-2.727, ,c1=0.16, c2=-0.24 ,Crash=51.22 days/2018-01-02 04:50:22, m=0.90  ,w=13.00. Cost=1.90049
Solution: A= 9.126, B=-2.615, ,c1=0.07, c2=-0.34 ,Crash=31.05 days/2017-12-16 00:50:25, m=0.90  ,w=11.77. Cost=1.67253
Solution: A= 9.183, B=-2.587, ,c1=0.02, c2=-0.36 ,Crash=32.59 days/2017-12-17 13:49:30, m=0.84  ,w=12.09. Cost=1.28919
Solution: A= 8.869, B=-2.464, ,c1=-0.11, c2=-0.41 ,Crash=2.04 days/2017-11-11 00:37:07, m=0.85  ,w=9.36. Cost=1.69037
Solution: A= 9.218, B=-2.646, ,c1=0.11, c2=-0.34 ,Crash=40.71 days/2017-12-19 16:42:06, m=0.85  ,w=12.01. Cost=1.31397
Solution: A= 9.222, B=-2.634, ,c1=0.08, c2=-0.35 ,Crash=39.70 days/2017-12-20 16:29:21, m=0.85  ,w=12.19. Cost=1.38827
Solution: A= 9.192, B=-2.639, ,c1=0.07, c2=-0.36 ,Crash=15.80 days/2017-12-10 18:50:42, m=0.81  ,w=11.30. Cost=1.40747
Solution: A= 9.162, B=-2.675, ,c1=0.08, c2=-0.29 ,Crash=33.96 days/2017-12-17 22:37:38, m=0.90  ,w=11.88. Cost=1.97901
Solution: A= 9.166, B=-2.600, ,c1=0.05, c2=-0.37 ,Crash=30.79 days/2017-12-16 18:34:35, m=0.86  ,w=11.92. Cost=1.44060
Solution: A= 9.241, B=-2.639, ,c1=0.09, c2=-0.34 ,Crash=45.82 days/2017-12-22 19:15:28, m=0.85  ,w=12.35. Cost=1.27336
Solution: A= 9.134, B=-2.624, ,c1=0.08, c2=-0.33 ,Crash=30.58 days/2017-12-16 13:32:26, m=0.90  ,w=11.80. Cost=1.71933
Solution: A= 8.894, B=-2.461, ,c1=-0.15, c2=-0.40 ,Crash=4.61 days/2017-11-13 14:20:44, m=0.84  ,w=9.65. Cost=1.72769
Solution: A= 9.157, B=-2.594, ,c1=0.05, c2=-0.36 ,Crash=31.98 days/2017-12-15 23:11:24, m=0.86  ,w=11.84. Cost=1.31712
Solution: A= 9.205, B=-2.634, ,c1=0.05, c2=-0.36 ,Crash=16.59 days/2017-12-11 13:45:31, m=0.80  ,w=11.44. Cost=1.47023
Solution: A= 8.905, B=-2.467, ,c1=-0.15, c2=-0.40 ,Crash=3.76 days/2017-11-14 17:51:55, m=0.84  ,w=9.76. Cost=1.73322
Solution: A= 9.228, B=-2.639, ,c1=0.09, c2=-0.35 ,Crash=43.26 days/2017-12-21 05:48:23, m=0.85  ,w=12.22. Cost=1.37412
Solution: A= 9.135, B=-2.675, ,c1=0.06, c2=-0.31 ,Crash=18.50 days/2017-12-11 11:44:00, m=0.88  ,w=11.37. Cost=2.03527
Solution: A= 8.957, B=-2.523, ,c1=-0.00, c2=-0.39 ,Crash=10.11 days/2017-11-24 02:21:08, m=0.88  ,w=10.08. Cost=1.60389
Solution: A= 9.182, B=-2.634, ,c1=0.06, c2=-0.35 ,Crash=17.78 days/2017-12-10 18:20:10, m=0.82  ,w=11.34. Cost=1.59350
Solution: A= 9.194, B=-2.627, ,c1=0.04, c2=-0.36 ,Crash=18.18 days/2017-12-11 03:54:42, m=0.81  ,w=11.42. Cost=1.50550
Solution: A= 9.148, B=-2.626, ,c1=0.06, c2=-0.35 ,Crash=21.87 days/2017-12-10 20:29:59, m=0.85  ,w=11.33. Cost=1.67709
Solution: A= 9.192, B=-2.619, ,c1=0.03, c2=-0.37 ,Crash=19.27 days/2017-12-11 06:14:26, m=0.81  ,w=11.46. Cost=1.48414
Solution: A= 8.911, B=-2.561, ,c1=-0.04, c2=-0.36 ,Crash=7.36 days/2017-11-18 08:23:57, m=0.90  ,w=9.76. Cost=2.19725
Solution: A= 9.198, B=-2.624, ,c1=0.03, c2=-0.37 ,Crash=18.41 days/2017-12-11 09:27:29, m=0.80  ,w=11.47. Cost=1.48106
Solution: A= 9.225, B=-2.629, ,c1=0.02, c2=-0.36 ,Crash=17.17 days/2017-12-12 03:47:34, m=0.79  ,w=11.57. Cost=1.35243
Solution: A= 9.300, B=-2.735, ,c1=0.15, c2=-0.24 ,Crash=53.62 days/2018-01-01 14:26:12, m=0.90  ,w=13.00. Cost=1.89823
Solution: A= 9.187, B=-2.616, ,c1=0.03, c2=-0.37 ,Crash=20.28 days/2017-12-11 06:20:31, m=0.81  ,w=11.47. Cost=1.48066
Solution: A= 8.901, B=-2.558, ,c1=-0.04, c2=-0.36 ,Crash=9.84 days/2017-11-17 19:51:38, m=0.90  ,w=9.74. Cost=2.19407
Solution: A= 9.186, B=-2.596, ,c1=0.03, c2=-0.36 ,Crash=31.54 days/2017-12-17 12:40:27, m=0.84  ,w=12.05. Cost=1.30269
Solution: A= 9.190, B=-2.639, ,c1=0.08, c2=-0.36 ,Crash=15.73 days/2017-12-10 17:10:22, m=0.81  ,w=11.28. Cost=1.42756
Solution: A= 9.164, B=-2.623, ,c1=0.07, c2=-0.36 ,Crash=18.92 days/2017-12-09 21:43:35, m=0.82  ,w=11.22. Cost=1.41908
Solution: A= 9.263, B=-2.642, ,c1=0.08, c2=-0.34 ,Crash=47.34 days/2017-12-24 07:52:48, m=0.84  ,w=12.53. Cost=1.25456
Solution: A= 9.307, B=-2.733, ,c1=0.17, c2=-0.22 ,Crash=50.03 days/2018-01-03 00:26:18, m=0.90  ,w=13.00. Cost=2.00406
Solution: A= 9.200, B=-2.635, ,c1=0.10, c2=-0.35 ,Crash=37.89 days/2017-12-18 21:00:20, m=0.86  ,w=11.96. Cost=1.31815
Solution: A= 9.157, B=-2.598, ,c1=0.06, c2=-0.37 ,Crash=33.35 days/2017-12-16 08:07:07, m=0.86  ,w=11.86. Cost=1.41220
Solution: A= 9.179, B=-2.610, ,c1=0.03, c2=-0.37 ,Crash=22.88 days/2017-12-11 20:43:18, m=0.82  ,w=11.52. Cost=1.47494
Solution: A= 9.239, B=-2.640, ,c1=0.09, c2=-0.35 ,Crash=44.36 days/2017-12-22 08:23:41, m=0.85  ,w=12.33. Cost=1.38465
Solution: A= 9.187, B=-2.640, ,c1=0.08, c2=-0.36 ,Crash=15.54 days/2017-12-10 12:43:34, m=0.81  ,w=11.25. Cost=1.41931
Solution: A= 9.213, B=-2.646, ,c1=0.11, c2=-0.34 ,Crash=39.15 days/2017-12-19 03:21:55, m=0.85  ,w=11.96. Cost=1.33673
Solution: A= 9.143, B=-2.615, ,c1=0.07, c2=-0.34 ,Crash=30.18 days/2017-12-16 03:52:45, m=0.88  ,w=11.79. Cost=1.60407
Solution: A= 8.903, B=-2.468, ,c1=-0.15, c2=-0.40 ,Crash=3.57 days/2017-11-14 13:20:37, m=0.84  ,w=9.73. Cost=1.73653
Solution: A= 9.163, B=-2.627, ,c1=0.08, c2=-0.36 ,Crash=17.72 days/2017-12-09 17:02:15, m=0.82  ,w=11.18. Cost=1.41092
Solution: A= 8.923, B=-2.579, ,c1=-0.01, c2=-0.34 ,Crash=13.02 days/2017-11-20 00:04:22, m=0.90  ,w=9.81. Cost=2.27309
Solution: A= 9.144, B=-2.606, ,c1=0.08, c2=-0.36 ,Crash=28.80 days/2017-12-14 18:48:39, m=0.87  ,w=11.65. Cost=1.37839
Solution: A= 9.189, B=-2.620, ,c1=0.04, c2=-0.37 ,Crash=19.11 days/2017-12-11 02:23:46, m=0.81  ,w=11.43. Cost=1.47376
Solution: A= 9.147, B=-2.662, ,c1=0.07, c2=-0.32 ,Crash=17.77 days/2017-12-10 18:09:47, m=0.86  ,w=11.27. Cost=1.96356
Solution: A= 9.186, B=-2.649, ,c1=0.07, c2=-0.34 ,Crash=16.11 days/2017-12-11 02:11:58, m=0.82  ,w=11.33. Cost=1.69304
Solution: A= 9.182, B=-2.623, ,c1=0.04, c2=-0.36 ,Crash=18.77 days/2017-12-10 18:02:26, m=0.81  ,w=11.37. Cost=1.52229
Solution: A= 8.960, B=-2.517, ,c1=-0.05, c2=-0.39 ,Crash=11.07 days/2017-11-24 01:26:07, m=0.87  ,w=10.21. Cost=1.81337
Solution: A= 9.243, B=-2.652, ,c1=0.09, c2=-0.34 ,Crash=41.46 days/2017-12-21 10:38:53, m=0.84  ,w=12.22. Cost=1.41291
Solution: A= 9.221, B=-2.619, ,c1=0.01, c2=-0.36 ,Crash=19.05 days/2017-12-12 00:50:18, m=0.78  ,w=11.59. Cost=1.34270
Solution: A= 9.175, B=-2.614, ,c1=0.04, c2=-0.37 ,Crash=20.94 days/2017-12-10 22:19:36, m=0.82  ,w=11.41. Cost=1.46115
Solution: A= 9.200, B=-2.610, ,c1=0.01, c2=-0.36 ,Crash=21.79 days/2017-12-11 18:37:58, m=0.80  ,w=11.56. Cost=1.33942
Solution: A= 9.154, B=-2.603, ,c1=0.07, c2=-0.36 ,Crash=29.58 days/2017-12-15 13:35:17, m=0.86  ,w=11.76. Cost=1.40637
Solution: A= 9.202, B=-2.627, ,c1=0.04, c2=-0.37 ,Crash=17.56 days/2017-12-11 12:59:44, m=0.80  ,w=11.47. Cost=1.48950
Solution: A= 9.152, B=-2.597, ,c1=0.06, c2=-0.37 ,Crash=32.15 days/2017-12-16 03:16:16, m=0.87  ,w=11.84. Cost=1.40632
Solution: A= 9.212, B=-2.645, ,c1=0.11, c2=-0.34 ,Crash=40.17 days/2017-12-19 03:40:18, m=0.85  ,w=11.96. Cost=1.33659
Solution: A= 9.179, B=-2.623, ,c1=0.05, c2=-0.37 ,Crash=18.51 days/2017-12-10 11:50:04, m=0.81  ,w=11.32. Cost=1.44980
Solution: A= 9.168, B=-2.611, ,c1=0.06, c2=-0.36 ,Crash=27.64 days/2017-12-14 15:01:00, m=0.85  ,w=11.70. Cost=1.43766
Solution: A= 9.137, B=-2.642, ,c1=0.08, c2=-0.31 ,Crash=32.23 days/2017-12-16 05:10:35, m=0.90  ,w=11.74. Cost=1.86428
Solution: A= 9.204, B=-2.626, ,c1=0.03, c2=-0.37 ,Crash=17.63 days/2017-12-11 14:49:15, m=0.80  ,w=11.49. Cost=1.48445
Solution: A= 9.196, B=-2.606, ,c1=0.03, c2=-0.36 ,Crash=29.48 days/2017-12-16 11:07:10, m=0.83  ,w=11.95. Cost=1.32630
Solution: A= 9.170, B=-2.625, ,c1=0.07, c2=-0.36 ,Crash=18.05 days/2017-12-10 00:56:10, m=0.82  ,w=11.24. Cost=1.39670
Solution: A= 9.230, B=-2.642, ,c1=0.09, c2=-0.34 ,Crash=43.81 days/2017-12-21 19:03:12, m=0.85  ,w=12.25. Cost=1.40833
Solution: A= 8.915, B=-2.482, ,c1=-0.14, c2=-0.39 ,Crash=10.01 days/2017-11-17 23:51:33, m=0.86  ,w=9.99. Cost=1.72164
Solution: A= 9.152, B=-2.624, ,c1=0.06, c2=-0.35 ,Crash=24.11 days/2017-12-12 02:15:25, m=0.85  ,w=11.44. Cost=1.63728
Solution: A= 9.153, B=-2.605, ,c1=0.06, c2=-0.36 ,Crash=29.82 days/2017-12-15 19:20:50, m=0.87  ,w=11.80. Cost=1.49150
Solution: A= 9.226, B=-2.636, ,c1=0.10, c2=-0.34 ,Crash=45.24 days/2017-12-22 05:22:27, m=0.85  ,w=12.28. Cost=1.37037
Solution: A= 9.210, B=-2.647, ,c1=0.12, c2=-0.34 ,Crash=39.03 days/2017-12-19 00:28:54, m=0.85  ,w=11.92. Cost=1.32946
Solution: A= 9.157, B=-2.597, ,c1=0.06, c2=-0.37 ,Crash=33.40 days/2017-12-16 09:14:37, m=0.86  ,w=11.87. Cost=1.41449
Solution: A= 9.136, B=-2.656, ,c1=0.07, c2=-0.32 ,Crash=18.46 days/2017-12-10 10:42:48, m=0.87  ,w=11.25. Cost=1.95977
Solution: A= 9.181, B=-2.618, ,c1=0.04, c2=-0.36 ,Crash=19.63 days/2017-12-10 14:49:04, m=0.81  ,w=11.36. Cost=1.36757
Solution: A= 9.147, B=-2.617, ,c1=0.08, c2=-0.36 ,Crash=20.99 days/2017-12-09 23:23:37, m=0.84  ,w=11.21. Cost=1.40393
Solution: A= 9.173, B=-2.590, ,c1=0.03, c2=-0.36 ,Crash=33.03 days/2017-12-17 00:25:51, m=0.85  ,w=12.00. Cost=1.29819
Solution: A= 9.302, B=-2.658, ,c1=0.06, c2=-0.34 ,Crash=45.26 days/2017-12-24 05:48:50, m=0.81  ,w=12.59. Cost=1.24647
Solution: A= 9.139, B=-2.652, ,c1=0.08, c2=-0.31 ,Crash=30.97 days/2017-12-15 22:59:33, m=0.90  ,w=11.71. Cost=1.92186
Solution: A= 9.220, B=-2.646, ,c1=0.11, c2=-0.34 ,Crash=40.67 days/2017-12-19 15:43:12, m=0.85  ,w=12.02. Cost=1.31335
Solution: A= 8.970, B=-2.531, ,c1=-0.03, c2=-0.38 ,Crash=11.70 days/2017-11-23 16:22:54, m=0.86  ,w=10.10. Cost=1.87348
Solution: A= 9.213, B=-2.639, ,c1=0.11, c2=-0.34 ,Crash=42.32 days/2017-12-20 07:18:43, m=0.86  ,w=12.07. Cost=1.30774
