Time,bit-x,bitfinex,bitstamp,btce,cex.io,coinbase,itbit,mtgox,okcoin,others
2017-01-23 00:00:00 UTC,716.760531982946,7053.38106105973,3980.52441713879,2426.58665564603,762.575842004335,1796.13320982514,3107.81143817587,,621.544433986675,2214.406849117347
2017-01-30 00:00:00 UTC,653.232729912429,6654.24224217639,3334.75202057772,1959.18218695228,815.01095861535,1763.82280484257,2447.59335023115,,459.980750646711,1863.4573509186707
2017-02-06 00:00:00 UTC,790.967172749445,5402.89348710075,3770.77266845633,2244.28096298034,1052.95408165246,1737.56883508117,3016.43458881052,,629.132181569045,1844.6653050410023
2017-02-13 00:00:00 UTC,657.269538598993,4270.35575075149,3296.71857963933,1997.75072741124,883.131339345229,1790.78737467266,3125.92674122021,,598.474119077212,1754.9136652962397
2017-02-20 00:00:00 UTC,573.094619177295,4659.82852852629,3622.20412051248,2053.54814665341,992.962830182807,1658.30637430598,3186.49396274272,,481.168281312283,1695.6918666897736
2017-02-27 00:00:00 UTC,605.943778575696,5630.4039365419,3632.03879983706,1860.0279410532,801.717960087293,1380.76489077834,2548.98006507018,,501.134013100416,1500.1539744902168
2017-03-06 00:00:00 UTC,774.952496786596,7739.23262915653,4447.78922747706,2085.61191201342,1316.41404896404,2368.56675968952,3499.23365489045,,650.887601797314,1735.8692910066084
2017-03-13 00:00:00 UTC,746.554393462322,7633.99913972496,3839.68981411595,2519.01660716917,1083.3995614659,2774.66078102136,3713.98256272464,,699.598289679621,1852.5715378732511
2017-03-20 00:00:00 UTC,999.554539539601,8104.80696157462,4356.2001124306,3938.37654832001,1517.82504451678,2505.13376967321,4641.1291401671,,827.60070328262,2362.7060882262626
2017-03-27 00:00:00 UTC,1144.00095037176,7513.84704562198,4018.49266928042,3578.01356864303,1177.58190313709,2330.5446024358,3619.28973326564,,740.407571080206,2407.4907401637065
2017-04-03 00:00:00 UTC,747.581985837816,6018.84362208847,3559.34235726565,2117.71490567692,869.544543398736,1689.87451153303,2492.43101273794,,671.113554925256,1758.1751219204582
2017-04-10 00:00:00 UTC,808.607697266435,5323.80886677205,3066.16201602128,1876.11332391417,817.80129920022,1586.86300312366,1081.52344395675,,508.317490558788,1633.016024622995
2017-04-17 00:00:00 UTC,587.071115322971,5604.57473928766,2279.33212555441,1493.07719257392,759.752625905645,1204.77647669958,970.756232613525,,379.962047216,1316.8576655400861
2017-04-24 00:00:00 UTC,653.421674906337,4963.46216125671,2093.4951998359,1249.52795771637,659.315349166802,1246.70140318752,1156.59424628381,,429.780522757904,1189.6018669774076
2017-05-01 00:00:00 UTC,842.973607454465,4075.43445507098,2872.89715893478,1581.60328832054,935.982276289603,1494.06061560471,1372.16254396806,,457.874650252302,1370.306897808001
2017-05-08 00:00:00 UTC,928.939967129597,4362.87341903943,3221.48737464417,1584.43771236294,974.128808832389,1740.12986747124,1420.667220315,,396.895084203335,1529.4001327350525
2017-05-15 00:00:00 UTC,982.914811507466,3819.81572770509,3433.33268427938,1557.32906486939,856.015454896863,1647.10356216921,2098.9116908529,,488.163301738868,1612.133806900649
2017-05-22 00:00:00 UTC,896.945204580093,4498.23239428261,3833.5503726277,2256.12607586515,1078.5616658209,2242.59859988101,1194.42059565886,,1194.31193049435,1751.97544054041
2017-05-29 00:00:00 UTC,895.399681701899,5210.00339930582,3774.1491544327,2372.78701453422,1217.1662988962,2632.74325939375,1685.17196936892,,997.865099543562,1765.1739058177538
2017-06-05 00:00:00 UTC,645.24130048424,3450.23903255581,2898.01968578022,1318.2289089501,762.43339542908,1803.64929112814,919.375233980381,,519.031018712168,1532.8741764532426
2017-06-12 00:00:00 UTC,831.595678914476,4309.2580390241,3161.98236838912,1737.79447997384,966.492795201086,2353.03663202664,492.87261084502,,936.827357053741,1699.8531510880753
2017-06-19 00:00:00 UTC,696.032052214789,3662.70127661359,2773.33584885043,1387.15626764502,644.37287417431,2320.1202629544,1188.00767375469,,,1608.1880970397715
2017-06-26 00:00:00 UTC,772.756327634927,3594.96355189833,2743.35832955271,1412.56647185118,545.684237205478,2678.11532701935,341.040031182461,,,1901.4748280771998
2017-07-03 00:00:00 UTC,796.659120227033,3530.99594353283,2325.24250078608,1365.73895402786,537.808477471114,2149.39903928215,235.011258210411,,,1610.9136198213455
2017-07-10 00:00:00 UTC,906.201376873579,4820.80405670637,2631.45054101905,1454.38234215479,655.739982355475,2131.77572976794,366.582761042717,,,2026.4135644295138
2017-07-17 00:00:00 UTC,947.872315320929,7135.74461659107,3719.47002209221,1665.85801514752,696.3261639381,2446.91373340315,1356.75157169012,,,2778.281408480001
2017-07-24 00:00:00 UTC,858.423605966724,5908.28891729879,3480.46656724373,1324.28865658656,622.207474606019,2501.89551055045,944.279499551447,,,2137.614591648086
2017-07-31 00:00:00 UTC,671.439845355101,4987.59090897757,2610.49959203247,,443.188497041513,2145.4789695789,554.83208503837,,,2003.2681135458072
2017-08-07 00:00:00 UTC,589.056305930416,4904.65743486273,2621.10020381368,,352.54750927767,2213.65252567674,602.387448191964,,,2071.300787899133
2017-08-14 00:00:00 UTC,617.792727013397,5326.87508766076,3621.06059984151,,679.782981065466,2716.93857459753,468.737641553274,,,2223.6856575631014
2017-08-21 00:00:00 UTC,623.494084148236,5099.78278594071,3584.2795024851,,537.93254485911,2977.07042201936,486.484219147195,,,2422.874374080354
2017-08-28 00:00:00 UTC,591.265549917582,4934.62330653263,3391.17452808481,,378.917695935204,2093.88459130614,436.987022223894,,,2376.9294888813824
2017-09-04 00:00:00 UTC,675.248633542631,7444.43125246876,3753.04652321558,,839.328007276893,2316.88879535717,479.976229602032,,,2747.9353779103203
2017-09-11 00:00:00 UTC,645.164629439416,10554.8585930069,4929.44015912567,,1070.91063913164,3200.59753190324,930.582479729695,,,3872.6906880855777
2017-09-18 00:00:00 UTC,724.955519060611,9253.29169260608,5467.74192269024,,931.690882008969,3995.65201005114,994.18864207711,,,4010.1296266354184
2017-09-25 00:00:00 UTC,689.451456146386,6948.94434710652,4220.62597206903,,603.466311747463,2832.26640945483,607.383903636078,,,2852.560158849194
2017-10-02 00:00:00 UTC,589.579411685707,6285.81896167527,3743.81432281436,,493.279111747581,2565.52602065259,391.632634258,,,2443.1654551463243
2017-10-09 00:00:00 UTC,569.658266516031,7076.1249627099,4336.55093562562,,442.062974249993,2409.73711759219,387.261026602841,,,2563.4637091536683
2017-10-16 00:00:00 UTC,558.981713523682,8102.05761330871,4493.54870468269,,473.603550211376,2760.1390829504,423.890557355447,,,2405.5366740340814
2017-10-23 00:00:00 UTC,536.421980437867,8392.01829602061,4484.24267548036,,387.145787650515,2806.63391906435,410.201723207765,,,2507.260255271022
2017-10-30 00:00:00 UTC,591.419993680616,8475.3442561496,4742.15362301806,,380.15424494176,3319.9516923563,397.909470745054,,,2356.8864307228987
2017-11-06 00:00:00 UTC,693.182280439794,9148.68762968532,4801.59923655725,,492.633403633135,4059.87236128372,453.148543513545,,,2646.7823128121963
2017-11-13 00:00:00 UTC,630.977320896322,9983.58890147759,5486.85041818497,,461.782461007554,5431.47085361508,569.364564391633,,,2846.979920956688
2017-11-20 00:00:00 UTC,457.698784089731,6671.64338400884,3872.052133801,,356.11885526995,4507.47683848893,375.136603181435,,,2205.042747041763
2017-11-27 00:00:00 UTC,454.411620868354,10124.8048021547,4207.60542976125,,570.033412173039,5634.69324530467,421.755261766353,,,2222.909025048119
2017-12-04 00:00:00 UTC,353.035252423468,8014.5944375609,4125.86594462949,,548.140583467652,7236.01225169969,579.524960182211,,,2016.014911676815
2017-12-11 00:00:00 UTC,245.203941736943,5673.56712767578,3386.59196858941,,340.812461828711,4539.76653322784,471.476434075698,,,1405.7372574486394
2017-12-18 00:00:00 UTC,339.672081241989,6801.05653061904,3891.08180196476,,782.177970736272,6804.65983637386,585.880975946885,,,2096.4707104191466
2017-12-25 00:00:00 UTC,370.652140392958,7094.78073208746,4174.64024382865,,950.954255365687,7226.5008552858,709.737905536481,,,2113.4700748955843
2018-01-01 00:00:00 UTC,375.201796927921,6043.27144933897,3346.97546676327,,711.398105885197,5509.58325554348,593.569735052764,,,1639.5677933273482
2018-01-08 00:00:00 UTC,301.178832342412,6066.85503645543,3043.43724848464,,955.54951216306,6270.69818115616,617.715169713717,,,1523.0858171070245
2018-01-15 00:00:00 UTC,325.767129622972,7076.23922549198,3873.15673302457,,966.476348092688,6967.62545628744,771.381252000054,,,2024.735816060816
2018-01-22 00:00:00 UTC,338.924700641604,7699.95305143029,3944.77367806001,,850.850597063462,6488.52722419597,700.219888777653,,,2016.1386932178104
2018-01-29 00:00:00 UTC,309.910177979599,7417.78971420299,3749.05656320319,,918.714440119552,6060.62617667881,660.568082046759,,,2285.350991102891
2018-02-05 00:00:00 UTC,341.448212797273,10632.0857483855,4945.7012954159,,1238.79030682993,8193.09064087162,773.633333248141,,,4596.20836767548
2018-02-12 00:00:00 UTC,344.836777397213,8533.80031880203,4217.1154285897,,854.743208961602,6489.34587465418,724.740903955823,,,3322.948633388428
2018-02-19 00:00:00 UTC,310.566773925179,8182.92244187588,4202.20513620828,,752.520080255971,5168.69270274409,740.930629336576,,,2715.763295539346
2018-02-26 00:00:00 UTC,333.999316666519,7372.92706269544,2964.71615504821,,678.024111488475,5279.97785286122,655.732686981546,,,2463.2759936427537
2018-03-05 00:00:00 UTC,299.119246709411,8129.16726128033,3537.22361022722,,844.447791361163,4729.32813986751,700.742596773001,,,2519.5297982429665
2018-03-12 00:00:00 UTC,340.824535867726,9360.02059727703,3462.04660142309,,998.564669689262,5326.13581519249,721.724609518322,,,2723.210163171092
2018-03-19 00:00:00 UTC,328.182669091694,8846.28340161636,3093.41814828001,,827.510841519317,5050.425079997,752.39825932663,,,3035.720100382019
2018-03-26 00:00:00 UTC,278.821226205853,7228.1907870252,3231.16781401334,,1074.29165315441,4535.44496304259,700.917652015791,,,2872.5035476405137
2018-04-02 00:00:00 UTC,326.496882298575,8375.51707337787,2887.88036030922,,1167.82488357279,4269.09489400336,690.229188768936,,,2779.647892943243
2018-04-09 00:00:00 UTC,342.010053643872,9568.84482028404,3332.78413945783,,798.852417910873,4244.53426264814,649.338682390622,,,3049.4252287477548
2018-04-16 00:00:00 UTC,293.016835531834,8575.27659723845,3219.42848758437,,691.744227871923,3721.01682632865,653.049469520165,,,2738.364605380025
2018-04-23 00:00:00 UTC,320.186819272433,8290.10759531944,3043.51482027115,,690.616357022462,3331.75826774358,675.755952752856,,,2706.021552727615
2018-04-30 00:00:00 UTC,263.372566341417,7014.82500123183,2434.8245612427,,507.957968412863,3212.08497650427,505.871686829878,,,2538.546472819047
2018-05-07 00:00:00 UTC,269.34525665204,8009.00534096642,2211.7446544,,856.104780779885,2790.11095031957,567.632367032821,,,2599.533782148971
2018-05-14 00:00:00 UTC,332.397608381221,6703.74818137285,1854.60719082308,,679.633050422284,2553.289120912,781.739247612308,,,2681.7771114180396
2018-05-21 00:00:00 UTC,297.88309160437,6313.35773616248,2048.99499369501,,822.060012659586,2403.01770961819,840.220430457912,,,3110.133131267091
2018-05-28 00:00:00 UTC,339.888075793,5160.56106988297,1875.54857095069,,691.948620697858,2227.78092731318,803.49204408137,,,3186.235966255515
2018-06-04 00:00:00 UTC,320.011480121361,5129.13143500385,1684.9172622219,,488.775363477977,2245.01801497988,743.325638341231,,,3027.4631842253793
2018-06-11 00:00:00 UTC,280.379759458172,6288.92812986496,1907.70983500524,,804.746068063097,2612.93858301516,828.32106575009,,,3177.268535465086
2018-06-18 00:00:00 UTC,299.177264742913,6336.17296231617,1936.76519991381,,679.872960933978,2550.33045975257,790.02371864818,,,3051.48561683882
2018-06-25 00:00:00 UTC,374.455519899467,6292.46364867238,2214.82011479545,,625.881961528816,2651.31349737349,812.030321205077,,,4018.3818541414025
2018-07-02 00:00:00 UTC,371.674909749363,5601.79441947121,2172.43697250298,,433.612942220532,2397.68786365146,772.56273234332,,,3876.2702374398227
