Time,
2014-11-09 00:00:00 UTC,72212.0
2014-11-10 00:00:00 UTC,88994.0
2014-11-11 00:00:00 UTC,85618.0
2014-11-12 00:00:00 UTC,95579.0
2014-11-13 00:00:00 UTC,92958.0
2014-11-14 00:00:00 UTC,86307.0
2014-11-15 00:00:00 UTC,73242.0
2014-11-16 00:00:00 UTC,76009.0
2014-11-17 00:00:00 UTC,88354.0
2014-11-18 00:00:00 UTC,87524.0
2014-11-19 00:00:00 UTC,85271.0
2014-11-20 00:00:00 UTC,89388.0
2014-11-21 00:00:00 UTC,82179.0
2014-11-22 00:00:00 UTC,74725.0
2014-11-23 00:00:00 UTC,77283.0
2014-11-24 00:00:00 UTC,85807.0
2014-11-25 00:00:00 UTC,86134.0
2014-11-26 00:00:00 UTC,85111.0
2014-11-27 00:00:00 UTC,84682.0
2014-11-28 00:00:00 UTC,85912.0
2014-11-29 00:00:00 UTC,79098.0
2014-11-30 00:00:00 UTC,85013.0
2014-12-01 00:00:00 UTC,97623.0
2014-12-02 00:00:00 UTC,99419.0
2014-12-03 00:00:00 UTC,99348.0
2014-12-04 00:00:00 UTC,98348.0
2014-12-05 00:00:00 UTC,90900.0
2014-12-06 00:00:00 UTC,81230.0
2014-12-07 00:00:00 UTC,74792.0
2014-12-08 00:00:00 UTC,90746.0
2014-12-09 00:00:00 UTC,90220.0
2014-12-10 00:00:00 UTC,88798.0
2014-12-11 00:00:00 UTC,84005.0
2014-12-12 00:00:00 UTC,81297.0
2014-12-13 00:00:00 UTC,76207.0
2014-12-14 00:00:00 UTC,79703.0
2014-12-15 00:00:00 UTC,94459.0
2014-12-16 00:00:00 UTC,101064.0
2014-12-17 00:00:00 UTC,98444.0
2014-12-18 00:00:00 UTC,95207.0
2014-12-19 00:00:00 UTC,95405.0
2014-12-20 00:00:00 UTC,86901.0
2014-12-21 00:00:00 UTC,78963.0
2014-12-22 00:00:00 UTC,96511.0
2014-12-23 00:00:00 UTC,99469.0
2014-12-24 00:00:00 UTC,82347.0
2014-12-25 00:00:00 UTC,67918.0
2014-12-26 00:00:00 UTC,76198.0
2014-12-27 00:00:00 UTC,76814.0
2014-12-28 00:00:00 UTC,75715.0
2014-12-29 00:00:00 UTC,83447.0
2014-12-30 00:00:00 UTC,85049.0
2014-12-31 00:00:00 UTC,77411.0
2015-01-01 00:00:00 UTC,59344.0
2015-01-02 00:00:00 UTC,79287.0
